name,price,rating,generation,gpu,ram,ssd,graphics,display,os,warranty
Asus Chromebook CX1500CKA-EJ0241 Laptop (Celeron N4500/ 4GB/ 64GB eMMC/ Chrome OS),"₹15,990",,Intel Celeron N4500,"Dual Core, 2 Threads",4 GB LPDDR4X RAM,64 GB SSD,Intel Integrated UHD,"15.6 inches, 1920 x 1080 pixels",Chrome OS,1 Year Warranty
Acer Predator Helios Neo 16 2023 PHN16-71 Gaming Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),"₹1,50,000",73,13th Gen Intel Core i9 13900HX,"24 Cores (8P + 16E), 32 Threads",16 GB DDR5 RAM,1 TB SSD,8 GB NVIDIA GeForce RTX 4070,"16 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
HP Victus 15-fa0187TX Gaming Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 4GB Graph),"₹75,990",71,12th Gen Intel Core i7 12650H,"10 Cores (6P + 4E), 16 Threads",16 GB DDR4 RAM,1 TB SSD,4 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Asus TUF Gaming F15 FX577ZC-HN192W Gaming Laptop (12th Gen Core i7/ 16GB/1TB SSD/ Win11 / 4GB Graph),"₹82,990",72,12th Gen Intel Core i7 12700H ,"14 Cores, 20 Threads",16 GB DDR5 RAM,1 TB SSD,4 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
HP Victus 15-fb0150AX Gaming Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),"₹56,800",68,5th Gen AMD Ryzen 5 5600H,"Hexa Core, 12 Threads",16 GB DDR4 RAM,512 GB SSD,4 GB AMD Radeon RX 6500M Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Lenovo IdeaPad Slim 5 16IRL8 82XF003JIN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),"₹69,000",59,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",16 GB  LPDDR5 RAM,512 GB SSD,Integrated Intel Iris Xe Graphics,"16 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Lenovo LOQ 15IRH8 82XV00F7IN 2023 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),"₹83,190",68,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16 GB DDR5 RAM,512 GB SSD,8 GB NVIDIA GeForce RTX 4060,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Apple MacBook Air 2024 Laptop (Apple M3/ 8GB/ 256GB SSD/ MacOS),"₹93,494",,Apple M3,Octa Core (4P + 4E),8 GB  RAM,256 GB SSD,Apple 8 Core GPU,"13.6 inches, 2560 x 1664 pixels",Mac OS,1 Year Warranty
Dell Inspiron 2023 14 5430 Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11),"₹72,690",59,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16 GB LPDDR5  RAM,1 TB SSD,Intel Iris Xe Graphics,"14 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
Walker NU14A1 Laptop (Celeron N4020/ 4GB/ 128GB SSD / Win11 Home),"₹12,990",,Intel Celeron  N4020,"Dual Core, 2 Threads",4 GB DDR4 RAM,128 GB SSD,Intel Integrated UHD Graphics,"14.1 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
HP Pavilion Plus 14-eh1022TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win 11),"₹71,091",64,13th Gen Intel Core i5 1340P,"12 Cores (4P + 8E), 16 Threads",16 GB DDR4 RAM,512 GB SSD,Intel Iris Xe Graphics,"14 inches, 2240 x 1400 pixels",Windows 11 OS,1 Year Warranty
Infinix Zerobook 2023 Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win 11 Home),"₹71,490",68,13th Gen Intel Core i9 13900H,"14 Cores (6P + 8E), 20 Threads",32 GB LPDDR5X RAM,1 TB SSD,Intel Integrated Iris Xe,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Acer One 14 Z8-415 ‎2023 Laptop (11th Gen Core i5 / 16GB/ 512GB SSD/ Win11 Home),"₹34,490",55,11th Gen Intel Core i5  1135G7,"Quad Core, 8 Threads",16 GB DDR4 RAM,512 GB SSD,‎Intel Iris Xe Graphics,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
HP Pavilion 15-eg3079TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Pro),"₹61,990",62,13th Gen Intel Core i5 1340p,"12 Cores (4P + 8E), 16 Threads",16 GB DDR4 RAM,512 GB SSD,Intel Integrated Intel Iris Xe Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Apple MacBook Air 15 2023 Laptop (Apple M2/ 8GB/ 512GB SSD/ MacOS),"₹1,31,590",54,Apple M2,Octa Core (4P + 4E),8 GB DDR4 RAM,512 GB SSD,10-Core GPU,"15.3 inches, 2880 x 1864 pixels",Mac OS,1 Year Warranty
Dell Inspiron 15 3530 Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),"₹36,200",52,13th Gen Intel Core i3 1305U,"5 Cores (1P + 4E), 6 Threads",8 GB DDR4 RAM,512 GB SSD,Intel Integrated UHD,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Dell Inspiron 3520 D560872WIN9S Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),"₹51,890",57,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",16 GB DDR4 RAM,512 GB SSD,Intel UHD Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Acer One 14 Z8-415 Laptop (11th Gen Core i3 / 8GB/ 512GB SSD/ Win11 Home),"₹28,990",54,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8 GB DDR4 RAM,512 GB SSD,‎Intel Iris Xe Graphics,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Asus TUF Gaming A15 FA577NU-LP082W Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),"₹89,990",72,7th Gen AMD Ryzen 7 7735HS,"Octa Core, 16 Threads",16 GB DDR5 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 4050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Acer Predator Helios Neo 16 PHN16-71 Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),"₹1,04,990",70,13th Gen Intel Core i7 13700HX,"16 Cores (8P + 8E), 24 Threads",16 GB DDR5 RAM,1 TB SSD,6 GB NVIDIA GeForce RTX 4050,"16 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
Asus Vivobook 15 2023 X1504VA-NJ523WS Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11),"₹46,741",54,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",8 GB DDR4 RAM,512 GB SSD,Integrated Intel Iris Xe Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
HP 255 G8 689T4PA Laptop (Ryzen 3 3250U/ 8GB/512GB SSD/ Win11 Home),"₹26,290",55,3rd Gen AMD Ryzen 3 3250U,"Dual Core, 4 Threads",8 GB DDR4 RAM,512 GB SSD,AMD Radeon AMD,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
MSI Modern 14 C12M-445IN Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),"₹28,990",53,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8 GB DDR4 RAM,512 GB SSD,Intel Integrated UHD,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
MSI Modern 14 C13M-437IN Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),"₹38,490",52,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",8 GB DDR4 RAM,512 GB SSD,Intel Integrated Iris Xe,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Lenovo IdeaPad Slim 3 82KU0238IN Laptop (AMD Ryzen 5 5500U/ 16GB/ 512GB SSD/ Win11 Home),"₹39,690",59,5th Gen AMD Ryzen 5  5500U,"Hexa Core, 12 Threads",16 GB DDR4 RAM,512 GB SSD,AMD Radeon,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Samsung Galaxy Book 3 360 13 NP730QFG-KA2IN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),"₹94,990",62,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16 GB LPDDR4x RAM,512 GB SSD,Intel Iris Xe Graphics,"13.3 inches, 1920 x 1080 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
Primebook 4G Android Laptop (MediaTek MT8788/ 4GB/ 64GB eMMC/ Android 11),"₹12,990",,MediaTek MTK8788,Octa Core,4 GB LPDDR4 RAM,64 GB Hard Disk,ARM Mali G72,"11.6 inches, 1366 x 768 pixels",Android 11 OS,1 Year Warranty
HP Victus 15-fb0082AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),"₹57,250",63,5th Gen AMD Ryzen 5  5600H ,"Hexa Core, 12 Threads",8 GB DDR4 RAM,512 GB SSD,4 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Acer One 14 Z2-493 Laptop (AMD Ryzen 3 3250U/ 8GB/ 256GB SSD/ Win11),"₹24,990",,3rd Gen AMD Ryzen 3  3250U,"Dual Core, 4 Threads",8 GB DDR4 RAM,256 GB SSD,AMD Radeon Graphics,"14 inches, 1366 x 768 pixels",Windows 11 OS,1 Year Warranty
Lenovo ThinkBook 15 21A4A08XIH Laptop (AMD Ryzen 3 5300U/ 8GB/ 512GB SSD/DOS),"₹25,600",,5th Gen AMD Ryzen 3 5300U,"Quad Core, 8 Threads",8 GB DDR4 RAM,512 GB SSD,AMD Radeon,"15.6 inches, 1920 x 1080 pixels",DOS OS,1 Year Warranty
HP Victus 15-fb0050AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),"₹55,990",63,5th Gen AMD Ryzen 5  5600H ,"Hexa Core, 12 Threads",8 GB DDR4 RAM,512 GB SSD,4 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
HP Pavilion 14-dv2041TU Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win 11),"₹59,985",60,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",16 GB DDR4 RAM,512 GB SSD,Intel Iris Xe Graphics,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Asus Vivobook S14 OLED S3402ZA-KM501WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),"₹70,975",63,12th Gen Intel Core i5 12500H,"12 Cores (4P + 8E), 16 Threads",16 GB DDR4 RAM,512 GB SSD,Intel Iris Xe Graphics,"14 inches, 2880 x 1800 pixels",Windows 11 OS,1 Year Warranty
Realme Book Slim Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win10),"₹38,490",55,11th Gen Intel Core i5 1135G7,"Quad Core, 8 Threads",8 GB LPDDR4x  RAM,512 GB SSD,Intel Iris Xe Graphics,"14 inches, 1440 x 2160 pixels",Windows 10 OS,1 Year Warranty
HP EliteBook 840 G6 (8LX79PA) Laptop (8th Gen Core i5/ 8GB/ 512GB SSD/ Win10),"₹90,990",50,8th Gen Intel Core i5 8265U,"Quad Core, 8 Threads",8 GB DDR4 RAM,512 GB SSD,Integrated UHD Graphics 620,"14 inches, 1920 x 1080 pixels",Windows 10 OS,3 Year Warranty
MSI Modern 14 C12MO-1401IN Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),"₹30,990",50,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8 GB DDR4 RAM,512 GB SSD,Intel Integrated UHD,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
MSI Katana A15 AI B8VE-481IN Gaming Laptop (AMD Ryzen 7 8840H/ 16GB/ 512GB SSD/ Win11 /6GB Graph),"₹93,990",69,8th Gen AMD Ryzen 7 8840H,"Octa Core, 16 Threads",16 GB DDR5 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 4050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,2 Year Warranty
HP 14-em0214AU Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),"₹46,990",54,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",16 GB  RAM,512 GB SSD,AMD Radeon AMD,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Acer Nitro 16 ‎AN16-41-R1WE Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11 Home/ 8GB Graphics),"₹1,08,000",71,7th Gen AMD Ryzen 7 7840HS,"Octa Core, 16 Threads",16 GB LPDDR5 RAM,512 GB SSD,8 GB NVIDIA GeForce RTX 4060,"16 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
Asus ExpertBook B1 B1402CBA-EK0142X Laptop (12th Gen Core i5/ 8 GB/ 512 GB SSD/ Win11 Home),"₹43,500",55,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8 GB DDR4 RAM,512 GB SSD,Intel Integrated UHD Graphics,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Asus ProArt PZ13 HT5306QA-LX402WS OLED Laptop (Snapdragon X Plus X1P 42 100/ 16GB/1TB SSD/ Win11),"₹1,24,990",54,Qualcomm Snapdragon X Plus X1P 42 100,16 GB LPDDR5X RAM,1 TB SSD,Qualcomm Adreno GPU,"13.3 inches, 2880 x 1800 pixels, Touch Screen",Windows 11 OS,1 Year Warranty,
Dell Latitude 3540 Laptop (12th Gen Core i3/ 16GB/ 512GB SSD/ Win11),"₹33,700",,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",16 GB DDR4 RAM,512 GB SSD,Intel Graphics,"15.6 inches, 1366 x 768 pixels",Windows 11 OS,1 Year Warranty
HP Pavilion x360 14-ek1149TU Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11),"₹1,01,788",61,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16 GB DDR4 RAM,1 TB SSD,Intel Integrated Iris Xe,"14 inches, 1920 x 1080 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
Asus Vivobook 16 X1605VA-MB1628WS Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),"₹72,990",54,13th Gen Intel Core i7 13620H,"10 Cores (6P + 4E), 16 Threads",16 GB  RAM,512 GB SSD,Integrated Intel Iris Xe Graphics,"16 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
Asus TUF Gaming F16 FX607VB-RL087WS Laptop (Intel Core 5 210H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),"₹80,990",60,5th Gen Intel Core 5 210H,"Octa Core (4P + 4E), 12 Threads",16 GB DDR4 RAM,512 GB SSD,4 GB NVIDIA GeForce RTX 3050A,"16 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
Asus ROG Zephyrus G16 GA605WV-QP478WS Gaming Laptop (AMD Ryzen AI 9 HX 370/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),"₹1,94,990",63,AMD Ryzen AI 9 12 Core HX370,"12 Cores (4P + 8E), 24 Threads",16 GB LPDDR5X RAM,1 TB SSD,8 GB NVIDIA GeForce RTX 4060,"16 inches, 2560 x 1600 pixels",Windows 11 OS,1 Year Warranty
Asus TUF Gaming A14 FA401WV-RG475WS Gaming Laptop (AMD Ryzen 9 AI HX 370/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),"₹1,60,840",55,AMD Ryzen AI 9 HX370,"12 Cores, 24 Threads",16 GB LPDDR5X RAM,1 TB SSD,8 GB NVIDIA GeForce RTX 4060,"14 inches, 2560 x 1600 pixels",Windows 11 OS,1 Year Warranty
Asus ROG Strix G16 G614JV-N4474WS Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),"₹1,68,990",70,13th Gen Intel Core i7 13650HX,14 Cores (6P + 8E),16 GB DDR5 RAM,1 TB SSD,8 GB NVIDIA GeForce RTX 4060,"16 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
Lenovo IdeaPad 3 15IAU7 82RK019GIN Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),"₹35,490",54,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8 GB DDR4 RAM,512 GB SSD,Intel UHD Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Asus Vivobook 15 2025 X1504VA-NJ2324WS Laptop,"₹41,890",50,13th Gen Intel Core i3 1315U,"Hexa Core (2P + 4E), 8 Threads",512 GB SSD,Integrated Intel UHD Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty,Backlit Keyboard
Asus Vivobook Go 15 E1504FA-NJ132WS Laptop (AMD Ryzen 5 7520U / 8GB/ 512GB SSD/ Win11 Home),"₹37,990",,7th Gen AMD Ryzen 5 7520U,"Quad Core, 8 Threads",8 GB LPDDR5 RAM,512 GB SSD,Integrated AMD Radeon Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Lenovo Legion 5 15IRX9 83JJ0010IN Gaming Laptop (13th Gen Core i7/ 24GB/ 512GB SSD/ Win11/ 8GB RTX4060),"₹1,46,990",70,13th Gen Intel Core i7 13650HX,14 Cores (6P + 8E),24 GB DDR5 RAM,512 GB SSD,8 GB NVIDIA GeForce RTX 4060,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Samsung Galaxy Book 5 Pro NP940XHA-LG1IN Laptop (Intel Core Ultra 5 226V/ 16GB/ 512GB SSD/ Win11),"₹1,31,990",70,Intel Core Ultra 5 Series 2 226V,"Octa Core (4P + 4LP-E), 8 Threads",16 GB LPDDR5X RAM,512 GB SSD,Intel Arc 130V GPU,"14 inches, 2880 x 1800 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
Samsung Galaxy Book 5 Pro 16 np960xha-lg1in Laptop (Intel Core Ultra 7 256V/ 16GB/ 512GB SSD/ Win11),"₹1,49,990",70,Intel Core Ultra 7 Series 2 256V,"Octa Core (4P + 4LP-E), 8 Threads",16 GB LPDDR5X RAM,512 GB SSD,Intel Arc 140V GPU (8GB),"16 inches, 2880 x 1800 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
Samsung Galaxy Book 5 Pro np940xha-lg3in/ Laptop (Intel Core Ultra 7 258V/ 32GB/ 1TB SSD/ Win11),"₹1,71,990",75,Intel Core Ultra 7 Series 2 258V,"Octa Core (4P + 4E), 8 Threads",32 GB LPDDR5X RAM,1 TB SSD,Intel Arc 140V GPU,"14 inches, 2880 x 1800 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
Samsung Galaxy Book 5 Pro 16 NP960XHA-LG3IN Laptop (Intel Core Ultra 7 258V/ 32GB/ 1TB SSD/ Win11),"₹1,81,990",75,Intel Core Ultra 7 Series 2 258V,"Octa Core (4P + 4E), 8 Threads",32 GB LPDDR5X RAM,1 TB SSD,Intel Arc 140V GPU (16GB),"16 inches, 2880 x 1800 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
Samsung Galaxy Book 5 Pro 360 np960qha-kg1in Laptop (Intel Core Ultra 7 256V/ 16GB/ 512GB SSD/ Win11),"₹1,63,990",71,Intel Core Ultra 7 Series 2 256V,"Octa Core (4P + 4LP-E), 8 Threads",16 GB LPDDR5X RAM,512 GB SSD,Intel Arc 140V GPU,"16 inches, 2880 x 1800 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
Samsung Galaxy Book 5 360 np750qha-lg4in Laptop (Intel Core Ultra 7 258V/ 32GB/ 1TB SSD/ Win11),"₹1,54,990",72,Intel Core Ultra 7 258V,"Octa Core (4P + 4E), 8 Threads",32 GB LPDDR5X RAM,1 TB SSD,Intel Arc Graphics 140V,"15.6 inches, 1920 x 1080 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
Samsung Galaxy Book 5 360 NP750QHA-LG3IN Laptop (Intel Core Ultra 7 256V/ 16GB/ 1TB SSD/ Win11),"₹1,38,990",70,Intel Core Ultra 7 256V,"Octa Core (4P + 4LP-E), 8 Threads",16 GB LPDDR5X RAM,1 TB SSD,Intel Arc Graphics 140V,"15.6 inches, 1920 x 1080 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
Acer ALG 15 ‎AL15G-53 Gaming Laptop (13th Gen Intel Core i5/ 16GB/ 1TB SSD/ Win11/ 6GB RTX 3050 Graphics),"₹68,999",62,13th Gen Intel Core i5 13420H,"Octa Core (4P + 4E), 12 Threads",16 GB DDR4 RAM,1 TB SSD,6 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Acer 16 Predator Helios 16 ‎PH16-72 Gaming Laptop (14th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),"₹1,79,990",79,14th Gen Intel Core i7 14700HX,"20 Cores (8P + 12E), 28 Threads",16 GB DDR5 RAM,1 TB SSD,8 GB NVIDIA GeForce RTX 4070,"16 inches, 2560 x 1600 pixels",Windows 11 OS,1 Year Warranty
Lenovo Yoga Slim 7 14Q8X9 83ED0065IN Laptop (Snapdragon X Plus/ 32GB/ 1TB SSD/ Win11 Home),"₹1,18,990",60,Qualcomm Snapdragon X Plus X1P-64-100,10 Cores,32 GB LPDDR5X RAM,1 TB SSD,Integrated Qualcomm Adreno GPU,"14.5 inches, 2944 x 1840 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
Apple MacBook Air 15 2025 Laptop (Apple M4/ 16GB/ 256GB SSD/ MacOS),"₹1,24,900",,Apple M4,10 Cores (4P + 6E),16 GB  RAM,256 GB SSD,Apple 10 Core GPU,"15.3 inches, 2880 x 1864 pixels",Mac OS,1 Year Warranty
Asus Vivobook 15 X1502VA-BQ838WS Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),"₹66,990",52,13th Gen Intel Core i7 13620H,"10 Cores (6P + 4E), 16 Threads",16 GB  RAM,512 GB SSD,Integrated Intel iris Xe Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
MSI Stealth 16 Mercedes AMG Motorsport A1VGG-295IN Gaming Laptop (Intel Core Ultra 9/ 32GB/ 2TB SSD/ Win11/ 8GB Graph),"₹2,85,990",,13th Gen Intel Core i9 13900H,"14 Cores (6P + 8E), 20 Threads",32 GB DDR5 RAM,2 TB SSD,8 GB NVIDIA GeForce RTX 4070,"16 inches, 2560 x 1600 pixels",Windows 11 OS,2 Year Warranty
Asus TUF Gaming F15 FX507ZC-HN204WS Gaming Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11/ 4GB Graph),"₹75,470",72,12th Gen Intel Core i5 12500H,"12 Cores (4P + 8E), 16 Threads",16 GB DDR4 RAM,1 TB SSD,4 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Acer Travel Lite TL14 UN.34GSI.07K Laptop (12th Gen Core i3/ 16GB/ 512GB SSD/ Win11),"₹32,890",56,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",16 GB DDR4 RAM,512 GB SSD,Intel Integrated Graphics,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
HP Zbook Firefly 14 G10 918R5PA Workstation Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Pro),"₹84,400",64,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16 GB DDR5 RAM,512 GB SSD,Intel Iris Xe Graphics,"14 inches, 1920 x 1200 pixels",Windows 11 OS,3 Year Warranty
HP ZBook Firefly 14 inch G10A 8L8P5PA Laptop (AMD Ryzen 9 Pro 7940HS/ 16GB/ 1TB SSD/ Win11),"₹1,16,500",71,7th Gen AMD Ryzen 9 PRO 7940HS,"Octa Core, 16 Threads",16 GB DDR5 RAM,1 TB SSD,AMD Radeon 780M Graphics,"14 inches, 1920 x 1200 pixels",Windows 11 OS,3 Year Warranty
HP Pavilion x360 14-ek1152TU Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),"₹91,990",64,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",16 GB DDR4 RAM,512 GB SSD,Intel Integrated Iris Xe,"14 inches, 1920 x 1080 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
HP Pavilion Plus 14-ew0108TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win 11),"₹85,000",59,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16 GB LPDDR5x RAM,512 GB SSD,Intel Iris Xe Graphics,"14 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
HP Pavilion x360 14-ek1148TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),"₹78,990",60,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16 GB DDR4 RAM,512 GB SSD,Intel Integrated Iris Xe,"14 inches, 1920 x 1080 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
Lenovo LOQ ‎15IRX9 83DV00XEIN Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 6GB RTX3050),"₹91,190",66,13th Gen Intel Core i7 13650HX,14 Cores (6P + 8E),16 GB DDR5 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
MSI Cyborg 15 A12UDX-1467IN Gaming Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 6GB RTX3050 Graph),"₹76,990",70,12th Gen Intel Core i7 12650H,"10 Cores (6P + 4E), 16 Threads",16 GB DDR5 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,2 Year Warranty
Lenovo LOQ 15IAX9 83GS00LLIN Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),"₹72,490",65,12th Gen Intel Core i5 12450HX,"Octa Core (4P + 4E), 12 Threads",16 GB DDR5 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Asus Zenbook A14 UX3407RA-QD054WS Laptop (Snapdragon X Elite X1E 78 100/ 16GB/ 512GB SSD/ Win11),"₹1,29,990",53,Qualcomm Snapdragon X Elite X1E 78 100,"12 Cores, 12 Threads",16 GB LPDDR5X RAM,512 GB SSD,Qualcomm Adreno,"14 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
